t_ros,u_cmd_L,u_cmd_R,p_ch_L,p_ch_R,p_sup,L_pos_mm,R_pos_mm,F_L,F_R
1768579764.4233897,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.5716323852539,120.41883087158203
1768579764.4243884,5.0,5.0,0.0,0.0,0.0,213.35165405273438,201.14443969726562,117.28691864013672,120.20529174804688
1768579764.4253874,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.02236938476562,117.18014526367188,120.31206512451172
1768579764.4263873,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.26651000976562,117.35809326171875,120.16970825195312
1768579764.4273875,5.0,5.0,0.0,0.0,0.0,213.47372436523438,201.02236938476562,117.18014526367188,120.13411712646484
1768579764.4283876,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.7781982421875,117.322509765625,120.31206512451172
1768579764.4293876,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.02236938476562,117.25132751464844,120.06293487548828
1768579764.4303873,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.14443969726562,117.18014526367188,120.09852600097656
1768579764.4313877,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.32754516601562,117.5716323852539,120.13411712646484
1768579764.4323876,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.42927551269531,120.16970825195312
1768579764.433387,5.0,5.0,0.0,0.0,0.0,213.47372436523438,201.08340454101562,117.28691864013672,120.24088287353516
1768579764.434387,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.6561279296875,117.39368438720703,120.06293487548828
1768579764.4353874,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.35809326171875,120.20529174804688
1768579764.4363878,5.0,5.0,0.0,0.0,0.0,213.41268920898438,200.96133422851562,117.35809326171875,120.16970825195312
1768579764.4373877,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.96133422851562,117.4648666381836,120.13411712646484
1768579764.4383879,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.02236938476562,117.0733642578125,120.09852600097656
1768579764.4393873,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.02236938476562,117.21573638916016,120.09852600097656
1768579764.4403832,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.32754516601562,117.21573638916016,120.16970825195312
1768579764.4413884,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.32754516601562,117.39368438720703,120.16970825195312
1768579764.4423828,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.14456176757812,120.20529174804688
1768579764.4433868,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.26651000976562,117.39368438720703,120.31206512451172
1768579764.4443874,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.57168579101562,117.35809326171875,120.24088287353516
1768579764.4453866,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.20547485351562,117.4648666381836,120.09852600097656
1768579764.446388,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.02236938476562,117.67839813232422,120.34765625
1768579764.4473877,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.38858032226562,117.322509765625,120.02735137939453
1768579764.4483876,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.90029907226562,117.39368438720703,120.13411712646484
1768579764.4493878,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.5950927734375,117.35809326171875,120.27647399902344
1768579764.4503877,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.7781982421875,117.64281463623047,120.09852600097656
1768579764.4513834,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.6561279296875,117.4648666381836,120.16970825195312
1768579764.4523876,5.0,5.0,0.0,0.0,0.0,213.47372436523438,201.14443969726562,117.39368438720703,119.92057800292969
1768579764.4533885,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.90029907226562,117.50045013427734,120.20529174804688
1768579764.4543874,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.02236938476562,117.10897064208984,120.24088287353516
1768579764.455387,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.08340454101562,117.4648666381836,120.13411712646484
1768579764.4563875,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.08340454101562,117.4648666381836,120.09852600097656
1768579764.4573884,5.0,5.0,0.0,0.0,0.0,213.35165405273438,200.7781982421875,117.18014526367188,120.16970825195312
1768579764.4583886,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.32754516601562,117.39368438720703,119.95616912841797
1768579764.459388,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.44961547851562,117.25132751464844,120.24088287353516
1768579764.460388,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.83926391601562,117.4648666381836,120.24088287353516
1768579764.4613836,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.08340454101562,117.42927551269531,120.24088287353516
1768579764.4623876,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.60722351074219,120.41883087158203
1768579764.4633875,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.38858032226562,117.21573638916016,119.99176025390625
1768579764.4643874,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7781982421875,117.18014526367188,120.27647399902344
1768579764.4653876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.20547485351562,117.10897064208984,119.99176025390625
1768579764.4663875,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.96133422851562,117.322509765625,120.16970825195312
1768579764.4673874,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.90029907226562,117.50045013427734,120.34765625
1768579764.4683874,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.6561279296875,117.18014526367188,120.06293487548828
1768579764.4693875,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.32754516601562,117.35809326171875,120.13411712646484
1768579764.4703872,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.14443969726562,117.60722351074219,120.16970825195312
1768579764.4713874,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.96133422851562,117.42927551269531,119.95616912841797
1768579764.4723873,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.26651000976562,117.21573638916016,119.95616912841797
1768579764.4733877,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.20547485351562,117.64281463623047,120.38323974609375
1768579764.4743915,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.0733642578125,120.27647399902344
1768579764.475382,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.39368438720703,120.27647399902344
1768579764.4763873,5.0,5.0,0.0,0.0,0.0,213.83993530273438,200.90029907226562,117.28691864013672,120.13411712646484
1768579764.4773881,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.6561279296875,117.4648666381836,120.06293487548828
1768579764.4783874,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,117.50045013427734,120.66796112060547
1768579764.479388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.7781982421875,117.4648666381836,120.45442199707031
1768579764.4803882,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.83926391601562,117.67839813232422,120.27647399902344
1768579764.4813876,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.96133422851562,116.96659851074219,120.31206512451172
1768579764.482388,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.96133422851562,117.39368438720703,120.06293487548828
1768579764.4833882,5.0,5.0,0.0,0.0,0.0,213.29061889648438,200.5950927734375,117.35809326171875,120.13411712646484
1768579764.4843874,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.96133422851562,117.50045013427734,120.5967788696289
1768579764.4853876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.83926391601562,117.0733642578125,119.99176025390625
1768579764.4863875,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.2288818359375,117.4648666381836,120.45442199707031
1768579764.4873843,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.02236938476562,117.39368438720703,120.27647399902344
1768579764.4883835,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.83926391601562,117.14456176757812,120.16970825195312
1768579764.4893873,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.02236938476562,117.28691864013672,120.16970825195312
1768579764.4903839,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.7171630859375,117.39368438720703,120.20529174804688
1768579764.4913871,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.96133422851562,117.42927551269531,120.09852600097656
1768579764.492385,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.02236938476562,117.39368438720703,120.06293487548828
1768579764.4933867,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.90029907226562,117.7139892578125,120.45442199707031
1768579764.4943879,5.0,5.0,0.0,0.0,0.0,213.47372436523438,201.02236938476562,117.21573638916016,120.24088287353516
1768579764.4953876,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.08340454101562,117.18014526367188,120.06293487548828
1768579764.4963875,5.0,5.0,0.0,0.0,0.0,213.96200561523438,200.4730224609375,117.322509765625,120.09852600097656
1768579764.4973853,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.20547485351562,117.35809326171875,120.16970825195312
1768579764.498388,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.6561279296875,117.60722351074219,120.31206512451172
1768579764.4993885,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.02236938476562,117.39368438720703,120.24088287353516
1768579764.5003889,5.0,5.0,0.0,0.0,0.0,213.59579467773438,200.7171630859375,117.03777313232422,119.95616912841797
1768579764.5013864,5.0,5.0,0.0,0.0,0.0,213.65682983398438,200.5950927734375,117.322509765625,120.27647399902344
1768579764.5023878,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.7781982421875,117.14456176757812,120.20529174804688
1768579764.5033872,5.0,5.0,0.0,0.0,0.0,213.96200561523438,200.4730224609375,117.50045013427734,120.38323974609375
1768579764.5043876,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.4119873046875,117.28691864013672,120.20529174804688
1768579764.5053875,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.6561279296875,117.25132751464844,120.16970825195312
1768579764.5063853,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.02236938476562,117.25132751464844,119.99176025390625
1768579764.5073874,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.7781982421875,117.18014526367188,120.06293487548828
1768579764.5083873,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.38858032226562,117.42927551269531,120.06293487548828
1768579764.509387,5.0,5.0,0.0,0.0,0.0,213.90097045898438,200.7781982421875,117.39368438720703,120.20529174804688
1768579764.5103872,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.32754516601562,117.18014526367188,120.02735137939453
1768579764.5113876,5.0,5.0,0.0,0.0,0.0,213.71786499023438,200.96133422851562,117.5716323852539,120.06293487548828
1768579764.5123837,5.0,5.0,0.0,0.0,0.0,214.08407592773438,200.7171630859375,117.50045013427734,120.20529174804688
1768579764.5133874,5.0,5.0,0.0,0.0,0.0,213.77890014648438,200.4730224609375,117.5716323852539,120.41883087158203
1768579764.514392,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.26651000976562,117.50045013427734,120.24088287353516
1768579764.5153885,5.0,5.0,0.0,0.0,0.0,213.53475952148438,200.7781982421875,117.00218963623047,120.06293487548828
1768579764.5163898,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.08340454101562,117.21573638916016,120.13411712646484
1768579764.5173879,5.0,5.0,0.0,0.0,0.0,213.41268920898438,201.02236938476562,117.0733642578125,120.02735137939453
1768579764.5183885,5.0,5.0,0.0,0.0,0.0,213.47372436523438,200.6561279296875,117.39368438720703,120.31206512451172
