t_ros,u_cmd_L,u_cmd_R,p_ch_L,p_ch_R,p_sup,L_pos_mm,R_pos_mm,F_L,F_R
1768579795.2748213,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.44961547851562,117.67839813232422,120.20529174804688
1768579795.275821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.63272094726562,117.25132751464844,120.66796112060547
1768579795.276821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.38858032226562,117.322509765625,120.20529174804688
1768579795.2778215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.69375610351562,117.14456176757812,120.16970825195312
1768579795.2788212,5.0,5.0,0.0,0.0,0.0,214.26718139648438,202.12100219726562,117.03777313232422,119.92057800292969
1768579795.2798212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.08340454101562,117.25132751464844,120.02735137939453
1768579795.280821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.42927551269531,120.27647399902344
1768579795.2818213,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.96133422851562,116.85983276367188,120.34765625
1768579795.2828212,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.87686157226562,117.78517150878906,120.16970825195312
1768579795.2838216,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.32754516601562,117.4648666381836,120.45442199707031
1768579795.284821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.25132751464844,120.09852600097656
1768579795.285821,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.75479125976562,117.50045013427734,120.27647399902344
1768579795.2868214,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.44961547851562,117.35809326171875,120.16970825195312
1768579795.287821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.63272094726562,117.35809326171875,120.16970825195312
1768579795.288821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.51065063476562,117.35809326171875,119.95616912841797
1768579795.289821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.51065063476562,116.64629364013672,120.31206512451172
1768579795.290821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.32754516601562,117.322509765625,120.09852600097656
1768579795.2918215,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.38858032226562,117.78517150878906,120.88150787353516
1768579795.292821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.96133422851562,117.10897064208984,120.41883087158203
1768579795.293821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.90029907226562,117.18014526367188,120.27647399902344
1768579795.2948213,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.51065063476562,117.39368438720703,119.8849868774414
1768579795.2958207,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.38858032226562,117.39368438720703,120.27647399902344
1768579795.2968209,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.50045013427734,119.84940338134766
1768579795.2978222,5.0,5.0,0.0,0.0,0.0,214.02304077148438,202.12100219726562,117.50045013427734,120.16970825195312
1768579795.2988212,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.20547485351562,117.25132751464844,119.5646743774414
1768579795.299821,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.38858032226562,117.8563461303711,120.41883087158203
1768579795.3008213,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.38858032226562,117.25132751464844,120.24088287353516
1768579795.3018208,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.322509765625,119.99176025390625
1768579795.302821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.20547485351562,117.35809326171875,120.16970825195312
1768579795.3038216,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.44961547851562,117.39368438720703,120.34765625
1768579795.3048215,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.5340576171875,117.21573638916016,120.20529174804688
1768579795.3058212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.57168579101562,117.50045013427734,120.16970825195312
1768579795.3068213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.26651000976562,117.00218963623047,120.13411712646484
1768579795.307821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.44961547851562,117.14456176757812,120.16970825195312
1768579795.308821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.60722351074219,120.13411712646484
1768579795.309821,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.02236938476562,117.0733642578125,120.13411712646484
1768579795.3108215,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.02236938476562,117.0733642578125,120.02735137939453
1768579795.3118212,5.0,5.0,0.0,0.0,0.0,213.53475952148438,201.44961547851562,117.18014526367188,120.02735137939453
1768579795.3128211,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.20547485351562,117.42927551269531,120.24088287353516
1768579795.3138206,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.14456176757812,120.09852600097656
1768579795.314821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.75479125976562,117.60722351074219,120.06293487548828
1768579795.315822,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.38858032226562,117.53604125976562,120.20529174804688
1768579795.3168216,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.81582641601562,117.35809326171875,120.27647399902344
1768579795.3178215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.32754516601562,117.25132751464844,120.16970825195312
1768579795.3188221,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.20547485351562,117.21573638916016,120.16970825195312
1768579795.3198214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.08340454101562,117.60722351074219,120.20529174804688
1768579795.320821,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.63272094726562,117.18014526367188,120.02735137939453
1768579795.3218215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.35809326171875,119.99176025390625
1768579795.3228214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.51065063476562,117.8563461303711,120.24088287353516
1768579795.3238213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.14443969726562,117.42927551269531,120.34765625
1768579795.3248212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.32754516601562,117.7139892578125,120.27647399902344
1768579795.3258216,5.0,5.0,0.0,0.0,0.0,214.14511108398438,200.7171630859375,117.18014526367188,120.09852600097656
1768579795.3268213,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.26651000976562,117.28691864013672,119.92057800292969
1768579795.327821,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.44961547851562,117.21573638916016,120.24088287353516
1768579795.3288217,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.4648666381836,120.20529174804688
1768579795.3298209,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.38858032226562,117.18014526367188,119.92057800292969
1768579795.330821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.322509765625,119.77820587158203
1768579795.3318217,5.0,5.0,0.0,0.0,0.0,214.02304077148438,202.05996704101562,117.322509765625,120.06293487548828
1768579795.3328211,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.44961547851562,117.18014526367188,120.20529174804688
1768579795.3338208,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.08340454101562,117.35809326171875,120.13411712646484
1768579795.3348215,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.50045013427734,119.84940338134766
1768579795.3358212,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.26651000976562,117.21573638916016,119.95616912841797
1768579795.3368218,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.83926391601562,117.322509765625,120.27647399902344
1768579795.337821,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.51065063476562,117.322509765625,120.34765625
1768579795.3388212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.32754516601562,117.0733642578125,120.24088287353516
1768579795.3398209,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.38858032226562,117.10897064208984,120.09852600097656
1768579795.340821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,200.90029907226562,117.322509765625,120.41883087158203
1768579795.3418214,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.20547485351562,117.25132751464844,120.20529174804688
1768579795.3428216,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.39368438720703,120.63236999511719
1768579795.343822,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.51065063476562,117.4648666381836,120.13411712646484
1768579795.3448212,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.44961547851562,117.322509765625,120.06293487548828
1768579795.3458238,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.57168579101562,117.39368438720703,119.95616912841797
1768579795.3468213,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.57168579101562,117.39368438720703,120.02735137939453
1768579795.3478215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.08340454101562,117.28691864013672,120.31206512451172
1768579795.3488212,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.26651000976562,117.64281463623047,120.73915100097656
1768579795.3498213,5.0,5.0,0.0,0.0,0.0,213.71786499023438,201.99893188476562,117.35809326171875,120.20529174804688
1768579795.3508217,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.14443969726562,117.5716323852539,119.8849868774414
1768579795.3518217,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.81582641601562,117.35809326171875,120.09852600097656
1768579795.3528214,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.50045013427734,120.20529174804688
1768579795.3538213,5.0,5.0,0.0,0.0,0.0,213.65682983398438,201.38858032226562,117.25132751464844,120.16970825195312
1768579795.3548212,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.44961547851562,117.50045013427734,119.95616912841797
1768579795.3558214,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.32754516601562,117.28691864013672,120.02735137939453
1768579795.356821,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.44961547851562,116.64629364013672,120.24088287353516
1768579795.3578217,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.20547485351562,117.4648666381836,120.24088287353516
1768579795.3588214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.51065063476562,117.53604125976562,120.02735137939453
1768579795.3598208,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.14443969726562,117.18014526367188,120.38323974609375
1768579795.360821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.57168579101562,117.42927551269531,120.09852600097656
1768579795.3618214,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.69375610351562,117.60722351074219,120.20529174804688
1768579795.3628213,5.0,5.0,0.0,0.0,0.0,213.59579467773438,201.20547485351562,116.9310073852539,120.02735137939453
1768579795.3638222,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.322509765625,119.92057800292969
1768579795.364821,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.69375610351562,117.35809326171875,120.20529174804688
1768579795.3658223,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.63272094726562,117.28691864013672,120.09852600097656
1768579795.3668215,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.32754516601562,117.25132751464844,120.09852600097656
1768579795.3678212,5.0,5.0,0.0,0.0,0.0,214.51132202148438,200.96133422851562,117.322509765625,120.45442199707031
1768579795.3688211,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.08340454101562,117.25132751464844,120.24088287353516
1768579795.369821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.02236938476562,117.4648666381836,119.95616912841797
1768579795.3708215,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.20547485351562,117.60722351074219,119.95616912841797
1768579795.3718204,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.5716323852539,120.02735137939453
1768579795.3728218,5.0,5.0,0.0,0.0,0.0,214.81649780273438,201.69375610351562,117.42927551269531,119.99176025390625
1768579795.3738217,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.60722351074219,120.20529174804688
1768579795.3748212,5.0,5.0,0.0,0.0,0.0,214.75546264648438,201.26651000976562,117.39368438720703,120.02735137939453
1768579795.3758216,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.32754516601562,117.42927551269531,120.27647399902344
1768579795.376822,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.02236938476562,117.21573638916016,120.13411712646484
1768579795.3778212,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.81582641601562,117.53604125976562,120.16970825195312
1768579795.3788214,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.63272094726562,117.35809326171875,120.13411712646484
1768579795.3798213,5.0,5.0,0.0,0.0,0.0,214.75546264648438,201.57168579101562,117.18014526367188,120.31206512451172
1768579795.3808215,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.08340454101562,117.0733642578125,120.24088287353516
1768579795.3818207,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.38858032226562,117.39368438720703,120.09852600097656
1768579795.3828208,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.38858032226562,117.25132751464844,120.20529174804688
1768579795.383821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.69375610351562,117.25132751464844,120.06293487548828
1768579795.3848212,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.20547485351562,117.7139892578125,120.20529174804688
1768579795.3858213,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.14443969726562,117.18014526367188,120.20529174804688
1768579795.386821,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.81582641601562,117.322509765625,120.31206512451172
1768579795.3878217,5.0,5.0,0.0,0.0,0.0,214.8775634765625,201.44961547851562,117.82075500488281,120.45442199707031
1768579795.3888214,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.08340454101562,117.18014526367188,120.27647399902344
1768579795.3898208,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.26651000976562,117.50045013427734,120.41883087158203
1768579795.3908215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.74958038330078,120.34765625
1768579795.3918214,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.26651000976562,117.35809326171875,120.24088287353516
1768579795.392821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.93789672851562,117.64281463623047,120.06293487548828
1768579795.393821,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.69375610351562,117.42927551269531,120.31206512451172
1768579795.394821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.38858032226562,117.322509765625,119.8849868774414
1768579795.3958216,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.87686157226562,117.42927551269531,120.16970825195312
1768579795.3968215,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.38858032226562,117.28691864013672,120.24088287353516
1768579795.3978229,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.51065063476562,117.67839813232422,120.24088287353516
1768579795.398821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.08340454101562,117.35809326171875,120.38323974609375
1768579795.3998222,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.32754516601562,117.4648666381836,120.02735137939453
1768579795.4008217,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.38858032226562,117.322509765625,120.16970825195312
1768579795.4018211,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.20547485351562,117.25132751464844,120.02735137939453
1768579795.4028213,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.44961547851562,117.4648666381836,120.38323974609375
1768579795.4038215,5.0,5.0,0.0,0.0,0.0,213.29061889648438,201.44961547851562,117.35809326171875,120.09852600097656
1768579795.4048219,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.44961547851562,117.4648666381836,120.06293487548828
1768579795.4058223,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.26651000976562,117.322509765625,120.16970825195312
1768579795.4068215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.7171630859375,117.14456176757812,120.4900131225586
1768579795.4078214,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.20547485351562,117.322509765625,120.20529174804688
1768579795.408821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,200.96133422851562,117.28691864013672,120.41883087158203
1768579795.4098215,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.7139892578125,120.27647399902344
1768579795.410821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.99893188476562,117.25132751464844,120.06293487548828
1768579795.4118211,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.38858032226562,117.4648666381836,120.20529174804688
1768579795.4128208,5.0,5.0,0.0,0.0,0.0,214.08407592773438,199.9847412109375,117.14456176757812,120.45442199707031
1768579795.4138212,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.53604125976562,120.02735137939453
1768579795.414821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.51065063476562,117.25132751464844,120.24088287353516
1768579795.4158216,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.81582641601562,117.39368438720703,120.24088287353516
1768579795.416821,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.87686157226562,117.35809326171875,120.24088287353516
1768579795.4178212,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.51065063476562,117.53604125976562,119.77820587158203
1768579795.418821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.57168579101562,117.60722351074219,120.27647399902344
1768579795.419821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.26651000976562,117.35809326171875,120.24088287353516
1768579795.4208317,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.08340454101562,117.10897064208984,120.13411712646484
1768579795.421821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.81582641601562,117.39368438720703,120.20529174804688
1768579795.4228213,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.87686157226562,117.4648666381836,120.24088287353516
1768579795.423821,5.0,5.0,0.0,0.0,0.0,214.8775634765625,201.93789672851562,117.25132751464844,120.02735137939453
1768579795.4248216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.26651000976562,117.39368438720703,120.24088287353516
1768579795.4258206,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.20547485351562,117.03777313232422,120.16970825195312
1768579795.4268212,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.44961547851562,116.96659851074219,120.09852600097656
1768579795.4278212,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.69375610351562,117.5716323852539,119.77820587158203
1768579795.428821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.69375610351562,117.67839813232422,120.27647399902344
1768579795.429821,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.26651000976562,117.21573638916016,120.09852600097656
1768579795.4308212,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.63272094726562,117.89193725585938,120.31206512451172
1768579795.4318216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.20547485351562,117.42927551269531,120.77474212646484
1768579795.4328213,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.322509765625,120.24088287353516
1768579795.4338214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.18014526367188,120.27647399902344
1768579795.4348211,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.57168579101562,117.5716323852539,119.99176025390625
1768579795.4358215,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.08340454101562,117.53604125976562,120.31206512451172
1768579795.4368212,5.0,5.0,0.0,0.0,0.0,214.8775634765625,201.44961547851562,117.39368438720703,120.24088287353516
1768579795.4378216,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.82075500488281,120.34765625
1768579795.438821,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.69375610351562,117.35809326171875,120.20529174804688
1768579795.4398217,5.0,5.0,0.0,0.0,0.0,214.51132202148438,201.81582641601562,117.28691864013672,120.06293487548828
1768579795.4408212,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.63272094726562,117.18014526367188,120.24088287353516
1768579795.4418213,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.87686157226562,117.42927551269531,119.95616912841797
1768579795.4428213,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.83926391601562,117.39368438720703,119.99176025390625
1768579795.4438214,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.14443969726562,117.21573638916016,120.27647399902344
1768579795.444821,5.0,5.0,0.0,0.0,0.0,213.77890014648438,201.38858032226562,117.42927551269531,120.16970825195312
1768579795.445821,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.08340454101562,117.28691864013672,120.06293487548828
1768579795.446821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.57168579101562,117.42927551269531,120.02735137939453
1768579795.4478214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.32754516601562,117.53604125976562,119.92057800292969
1768579795.4488215,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.02236938476562,117.53604125976562,120.38323974609375
1768579795.4498208,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.44961547851562,117.42927551269531,120.16970825195312
1768579795.4508212,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.20547485351562,117.21573638916016,120.34765625
1768579795.4518216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.44961547851562,117.50045013427734,119.99176025390625
1768579795.4528215,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.14443969726562,117.50045013427734,120.5967788696289
1768579795.4538207,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.32754516601562,117.4648666381836,120.24088287353516
1768579795.454821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.08340454101562,117.28691864013672,120.06293487548828
1768579795.455821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.69375610351562,116.8242416381836,119.95616912841797
1768579795.4568214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.322509765625,120.06293487548828
1768579795.4578211,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.20547485351562,117.18014526367188,120.09852600097656
1768579795.458821,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.26651000976562,117.21573638916016,119.99176025390625
1768579795.4598205,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.322509765625,120.20529174804688
1768579795.4608207,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.44961547851562,117.322509765625,119.95616912841797
1768579795.4618206,5.0,5.0,0.0,0.0,0.0,214.45028686523438,201.38858032226562,117.25132751464844,120.20529174804688
1768579795.462821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.26651000976562,117.7139892578125,120.13411712646484
1768579795.4638216,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.57168579101562,117.53604125976562,120.24088287353516
1768579795.464821,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.32754516601562,117.39368438720703,120.20529174804688
1768579795.4658217,5.0,5.0,0.0,0.0,0.0,214.63339233398438,201.63272094726562,117.28691864013672,120.16970825195312
1768579795.466821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.44961547851562,117.00218963623047,120.13411712646484
1768579795.467821,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.02236938476562,117.18014526367188,120.16970825195312
1768579795.4688213,5.0,5.0,0.0,0.0,0.0,214.8775634765625,201.51065063476562,117.4648666381836,120.20529174804688
1768579795.4698207,5.0,5.0,0.0,0.0,0.0,214.08407592773438,201.26651000976562,117.50045013427734,119.95616912841797
1768579795.4708211,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.51065063476562,117.00218963623047,120.06293487548828
1768579795.4718215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.32754516601562,117.50045013427734,120.34765625
1768579795.4728212,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.38858032226562,117.0733642578125,120.02735137939453
1768579795.4738212,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.32754516601562,117.28691864013672,119.35113525390625
1768579795.4748213,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.87686157226562,117.28691864013672,120.06293487548828
1768579795.475821,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.57168579101562,117.50045013427734,120.27647399902344
1768579795.4768207,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.60722351074219,120.20529174804688
1768579795.477821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,200.83926391601562,117.50045013427734,120.38323974609375
1768579795.478821,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.38858032226562,117.74958038330078,120.27647399902344
1768579795.4798207,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.44961547851562,117.35809326171875,120.20529174804688
1768579795.4808211,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.38858032226562,117.18014526367188,120.09852600097656
1768579795.4818213,5.0,5.0,0.0,0.0,0.0,214.08407592773438,200.83926391601562,117.322509765625,119.99176025390625
1768579795.4828215,5.0,5.0,0.0,0.0,0.0,214.26718139648438,201.57168579101562,117.53604125976562,120.16970825195312
1768579795.4838212,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.63272094726562,117.21573638916016,120.16970825195312
1768579795.484821,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.60722351074219,120.09852600097656
1768579795.4858217,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.44961547851562,117.5716323852539,120.41883087158203
1768579795.4868214,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.38858032226562,117.39368438720703,120.31206512451172
1768579795.4878213,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.38858032226562,117.21573638916016,120.20529174804688
1768579795.4888213,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.63272094726562,117.18014526367188,119.45790100097656
1768579795.4898214,5.0,5.0,0.0,0.0,0.0,214.20614624023438,201.57168579101562,117.78517150878906,119.99176025390625
1768579795.4908214,5.0,5.0,0.0,0.0,0.0,213.83993530273438,201.26651000976562,117.60722351074219,120.52560424804688
1768579795.491821,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.38858032226562,117.5716323852539,120.20529174804688
1768579795.4928215,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.02236938476562,117.53604125976562,119.95616912841797
1768579795.4938216,5.0,5.0,0.0,0.0,0.0,214.14511108398438,201.63272094726562,117.42927551269531,120.27647399902344
1768579795.494821,5.0,5.0,0.0,0.0,0.0,214.69442749023438,201.20547485351562,117.39368438720703,120.20529174804688
1768579795.4958212,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.57168579101562,117.28691864013672,120.09852600097656
1768579795.4968207,5.0,5.0,0.0,0.0,0.0,214.02304077148438,201.51065063476562,117.50045013427734,120.34765625
1768579795.497822,5.0,5.0,0.0,0.0,0.0,213.90097045898438,201.02236938476562,117.39368438720703,120.41883087158203
1768579795.498821,5.0,5.0,0.0,0.0,0.0,214.08407592773438,200.83926391601562,117.42927551269531,120.09852600097656
1768579795.4998207,5.0,5.0,0.0,0.0,0.0,214.38925170898438,201.69375610351562,117.35809326171875,119.42230987548828
1768579795.5008206,5.0,5.0,0.0,0.0,0.0,214.32821655273438,201.32754516601562,117.7139892578125,120.24088287353516
1768579795.5018213,5.0,5.0,0.0,0.0,0.0,214.57235717773438,201.51065063476562,117.25132751464844,119.99176025390625
1768579795.5028212,5.0,5.0,0.0,0.0,0.0,213.96200561523438,201.81582641601562,117.322509765625,120.09852600097656
1768579795.5038216,5.0,5.0,0.0,0.0,0.0,214.32821655273438,200.90029907226562,117.4648666381836,120.38323974609375
